system:index,LST_jour_C,LST_nuit_C,amplitude_C,annee,date,jour,mois,source,zone,.geo
1_1_2_2014_11_07,15.103573269979393,8.386261436587063,6.71731183339233,2014,2014-11-07,7,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_08,16.281776778041888,-9999,-9999,2014,2014-11-08,8,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_09,-9999,-9999,-9999,2014,2014-11-09,9,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_10,11.276290672451182,-9999,-9999,2014,2014-11-10,10,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_11,-9999,7.810000000000002,-9999,2014,2014-11-11,11,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_12,-9999,8.497646969620348,-9999,2014,2014-11-12,12,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_13,13.880629328211114,7.22897459414844,6.651654734062674,2014,2014-11-13,13,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_14,-9999,-9999,-9999,2014,2014-11-14,14,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_15,-9999,6.929013294242566,-9999,2014,2014-11-15,15,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_16,11.377153418384012,-9999,-9999,2014,2014-11-16,16,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_17,-9999,4.7788207046454545,-9999,2014,2014-11-17,17,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_18,12.694084314815711,5.613709245311668,7.0803750695040435,2014,2014-11-18,18,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_19,14.16653642015882,4.004496844520986,10.162039575637834,2014,2014-11-19,19,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_20,-9999,8.592327250669712,-9999,2014,2014-11-20,20,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_21,16.353230045999055,-9999,-9999,2014,2014-11-21,21,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_22,14.679296260591627,-9999,-9999,2014,2014-11-22,22,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_23,18.095010241704188,-9999,-9999,2014,2014-11-23,23,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_24,-9999,-9999,-9999,2014,2014-11-24,24,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_25,-9999,-9999,-9999,2014,2014-11-25,25,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_26,-9999,-9999,-9999,2014,2014-11-26,26,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_27,-9999,-9999,-9999,2014,2014-11-27,27,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_28,-9999,-9999,-9999,2014,2014-11-28,28,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_29,-9999,-9999,-9999,2014,2014-11-29,29,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_30,-9999,-9999,-9999,2014,2014-11-30,30,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_01,-9999,-9999,-9999,2014,2014-12-01,1,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_02,10.025525710702368,-9999,-9999,2014,2014-12-02,2,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_03,9.561105398457642,-9999,-9999,2014,2014-12-03,3,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_04,-9999,-9999,-9999,2014,2014-12-04,4,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_05,-9999,-9999,-9999,2014,2014-12-05,5,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_06,-9999,-9999,-9999,2014,2014-12-06,6,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_07,9.436414598392673,3.1144939965695357,6.3219206018231375,2014,2014-12-07,7,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_08,-9999,3.9475364499558623,-9999,2014,2014-12-08,8,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_09,3.8296993729251767,0.507782944952794,3.3219164279723827,2014,2014-12-09,9,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_10,2.9112541978816466,-9999,-9999,2014,2014-12-10,10,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_11,10.69956526191828,4.670000000000016,6.029565261918265,2014,2014-12-11,11,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_12,8.629706771635654,-9999,-9999,2014,2014-12-12,12,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_13,8.787172115006001,0.6416749256690082,8.145497189336993,2014,2014-12-13,13,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_14,-9999,-9999,-9999,2014,2014-12-14,14,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_15,8.91190377498151,-1.3899999999999864,10.301903774981497,2014,2014-12-15,15,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_16,-9999,6.3767613607643625,-9999,2014,2014-12-16,16,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_17,-9999,5.769113380174986,-9999,2014,2014-12-17,17,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_18,10.129840772423165,8.300977101551837,1.8288636708713284,2014,2014-12-18,18,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_19,14.628719102259538,7.965888389020904,6.662830713238634,2014,2014-12-19,19,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_20,11.387987160693456,6.981620077844582,4.406367082848874,2014,2014-12-20,20,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_21,11.044055502198887,2.5063402921701368,8.53771521002875,2014,2014-12-21,21,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_22,10.15985915492962,3.5020017477743863,6.657857407155234,2014,2014-12-22,22,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_23,10.304281959257935,-9999,-9999,2014,2014-12-23,23,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_24,-9999,4.206664813223483,-9999,2014,2014-12-24,24,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_25,-9999,5.3942582014861955,-9999,2014,2014-12-25,25,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_26,7.899940858312732,-0.7754066622857749,8.675347520598507,2014,2014-12-26,26,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_27,-9999,0.08585313174944531,-9999,2014,2014-12-27,27,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_28,5.398643785067975,-2.2287049486933483,7.627348733761323,2014,2014-12-28,28,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_29,3.1395761693232203,-5.338783068783016,8.478359238106236,2014,2014-12-29,29,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_30,4.330280038416902,-2.3554632765506085,6.68574331496751,2014,2014-12-30,30,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_12_31,4.343084896597134,-9999,-9999,2014,2014-12-31,31,12,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_01,8.176989839761461,-0.9046590507001042,9.081648890461565,2015,2015-01-01,1,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_02,-9999,-9999,-9999,2015,2015-01-02,2,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_03,2.406446469248351,-9999,-9999,2015,2015-01-03,3,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_04,13.894015568922953,2.535414750037887,11.358600818885066,2015,2015-01-04,4,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_05,9.07261489497131,1.654209674973572,7.418405219997737,2015,2015-01-05,5,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_06,9.099096699186305,-1.207035838851425,10.30613253803773,2015,2015-01-06,6,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_07,6.143518892630027,0.21834656017796306,5.925172332452064,2015,2015-01-07,7,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_08,7.529083051104465,4.421437092453232,3.107645958651233,2015,2015-01-08,8,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_09,5.085450901803654,7.116584378794073,-2.0311334769904192,2015,2015-01-09,9,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_10,14.381665571450185,6.177399282212036,8.204266289238149,2015,2015-01-10,10,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_11,11.411550826467192,3.995234797553451,7.416316028913741,2015,2015-01-11,11,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_12,8.7856851700123,1.0440160113499815,7.741669158662319,2015,2015-01-12,12,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_13,-9999,4.010000000000048,-9999,2015,2015-01-13,13,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_14,10.731733294426647,2.4490986627356506,8.282634631690996,2015,2015-01-14,14,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_15,-9999,9.625987873241058,-9999,2015,2015-01-15,15,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_16,-9999,-9999,-9999,2015,2015-01-16,16,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_17,8.263806035745688,0.38275034120215423,7.881055694543534,2015,2015-01-17,17,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_18,1.4700000000000273,-8.089999999999975,9.560000000000002,2015,2015-01-18,18,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_19,-9999,-9999,-9999,2015,2015-01-19,19,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_20,-9999,-9999,-9999,2015,2015-01-20,20,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_21,-9999,-4.5499999999999545,-9999,2015,2015-01-21,21,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_22,9.787232977809197,0.07402365667502409,9.713209321134173,2015,2015-01-22,22,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_23,5.704956716329946,-0.043494414396150205,5.748451130726096,2015,2015-01-23,23,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_24,-9999,1.4781265103056285,-9999,2015,2015-01-24,24,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_25,6.701173229540473,-3.285294840294796,9.986468069835269,2015,2015-01-25,25,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_26,-9999,-9999,-9999,2015,2015-01-26,26,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_27,-9999,-0.44952989940856014,-9999,2015,2015-01-27,27,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_28,5.967136959438562,-9999,-9999,2015,2015-01-28,28,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_29,-9999,-9999,-9999,2015,2015-01-29,29,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_30,6.685635747923243,1.6537132891876354,5.0319224587356075,2015,2015-01-30,30,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_01_31,8.290229489966237,-0.5880625252934237,8.87829201525966,2015,2015-01-31,31,1,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_01,0.9316845012081103,0.17461204064096592,0.7570724605671444,2015,2015-02-01,1,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_02,7.2769868068543815,-9999,-9999,2015,2015-02-02,2,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_03,-9999,-9999,-9999,2015,2015-02-03,3,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_04,-9999,-9999,-9999,2015,2015-02-04,4,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_05,-9999,-9999,-9999,2015,2015-02-05,5,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_06,-9999,-9999,-9999,2015,2015-02-06,6,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_07,4.250057625233808,-2.0497470299056886,6.299804655139496,2015,2015-02-07,7,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_08,3.8928241049588905,-0.46176464641354187,4.354588751372432,2015,2015-02-08,8,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_09,8.156021331446198,-1.551416367588331,9.707437699034529,2015,2015-02-09,9,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_10,9.642234747005148,-0.4956755800433825,10.13791032704853,2015,2015-02-10,10,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_11,12.693915482990462,2.1438947581256684,10.550020724864794,2015,2015-02-11,11,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_12,12.661663502739145,1.9904238233325486,10.671239679406597,2015,2015-02-12,12,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_13,-9999,-9999,-9999,2015,2015-02-13,13,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_14,-9999,-4.007053726169829,-9999,2015,2015-02-14,14,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_15,-9999,-9999,-9999,2015,2015-02-15,15,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_16,10.828825057201186,-9999,-9999,2015,2015-02-16,16,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_17,-9999,2.241710054086809,-9999,2015,2015-02-17,17,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_18,12.729069908507256,2.5301698427943506,10.198900065712905,2015,2015-02-18,18,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_19,13.529825102360633,1.8449006722943864,11.684924430066246,2015,2015-02-19,19,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_20,11.459305035883062,-5.249040590405855,16.708345626288917,2015,2015-02-20,20,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_21,-9999,-9999,-9999,2015,2015-02-21,21,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_22,10.038090532029287,2.321458322802414,7.716632209226873,2015,2015-02-22,22,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_23,-9999,-9999,-9999,2015,2015-02-23,23,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_24,10.184534779691376,-9999,-9999,2015,2015-02-24,24,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_25,11.99290855785273,1.765385937421172,10.227522620431557,2015,2015-02-25,25,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_26,13.522898953647143,-9999,-9999,2015,2015-02-26,26,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_27,-9999,2.6727068824253024,-9999,2015,2015-02-27,27,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_02_28,12.619601172724117,0.8825042764283353,11.737096896295782,2015,2015-02-28,28,2,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_01,-9999,-9999,-9999,2015,2015-03-01,1,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_02,-9999,-9999,-9999,2015,2015-03-02,2,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_03,14.93408135733921,5.9856892281252385,8.948392129213971,2015,2015-03-03,3,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_04,-9999,0.09998248686520128,-9999,2015,2015-03-04,4,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_05,10.77423191629191,1.6322392963656398,9.14199261992627,2015,2015-03-05,5,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_06,15.530373047566115,1.5929894353739087,13.937383612192207,2015,2015-03-06,6,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_07,-9999,-9999,-9999,2015,2015-03-07,7,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_08,13.582573857157513,2.0403420449336522,11.54223181222386,2015,2015-03-08,8,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_09,12.112781813290269,1.945490835488613,10.167290977801656,2015,2015-03-09,9,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_10,-9999,4.738108761329329,-9999,2015,2015-03-10,10,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_11,6.0400000000000205,9.009288277814278,-2.9692882778142575,2015,2015-03-11,11,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_12,17.525603138520296,4.164315321235449,13.361287817284847,2015,2015-03-12,12,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_13,13.075782158698871,6.6611124675721385,6.414669691126733,2015,2015-03-13,13,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_14,9.29000000000002,-9999,-9999,2015,2015-03-14,14,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_15,-9999,-9999,-9999,2015,2015-03-15,15,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_16,11.65730803177405,-9999,-9999,2015,2015-03-16,16,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_17,-9999,2.8500000000000227,-9999,2015,2015-03-17,17,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_18,-9999,5.95832532982871,-9999,2015,2015-03-18,18,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_19,17.259105624423796,6.064860235393155,11.194245389030641,2015,2015-03-19,19,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_20,-9999,-9999,-9999,2015,2015-03-20,20,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_21,-9999,-9999,-9999,2015,2015-03-21,21,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_22,-9999,-9999,-9999,2015,2015-03-22,22,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_23,14.463434584508605,-9999,-9999,2015,2015-03-23,23,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_24,13.716034548944378,-9999,-9999,2015,2015-03-24,24,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_25,-9999,-9999,-9999,2015,2015-03-25,25,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_26,15.397202143254447,7.105525451144956,8.29167669210949,2015,2015-03-26,26,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_27,17.80689733609671,7.901921346610777,9.904975989485933,2015,2015-03-27,27,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_28,14.937777994157898,-9999,-9999,2015,2015-03-28,28,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_29,12.597483414418434,-9999,-9999,2015,2015-03-29,29,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_30,17.512634815258252,-9999,-9999,2015,2015-03-30,30,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_03_31,20.287805186271044,8.990000000000009,11.297805186271034,2015,2015-03-31,31,3,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_04_01,16.349983824495723,7.276699236641264,9.07328458785446,2015,2015-04-01,1,4,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_04_02,13.431654431905315,10.217221351665728,3.214433080239587,2015,2015-04-02,2,4,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_04_03,-9999,-9999,-9999,2015,2015-04-03,3,4,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_04_04,20.350876773635832,8.886637999261382,11.46423877437445,2015,2015-04-04,4,4,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2015_04_05,20.329065864631275,4.4980540746383895,15.831011789992885,2015,2015-04-05,5,4,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
